Job Title,Company Name,Status,CTC,Recruiters Details,URL,question_text,input type,user input text
Job Opportunity || Devops Engineer,Schneider Electric,Applied Successfully,Not Disclosed,"9th and 10th Floor, DLF Building No. 10,,,Tower C,, GURGAON, Haryana, India",No URL,,,
Heroku Developer,BugendaiTech Pvt. Ltd.,Applied Successfully,Not Disclosed,"BugendaiTech Pvt. Ltd., 405, The Space, Rajaram Patil Nagar, Vitthal Nagar, Kharadi, Pune, Maharashtra - 412207.",No URL,,,
Cloud Engineer,.,Applied Successfully,15-30 Lacs P.A.,.,No URL,,,
,,,,,,1. How many years of experience so you have in a cloud-based environment (Azure/ AWS/ Google Cloud)*,checkbox,[]
,,,,,,2. Are you willing to be working as an individual contributor?*,radio,Yes
,,,,,,3. How many years of experience do you have in implementation & management of cloud services?*,checkbox,['4']
Cloud Engineer,.,Submission Failed ,15-30 Lacs P.A.,.,https://www.naukri.com/job-listings-cloud-engineer-bangalore-bengaluru-karnataka-3-to-8-years-190723008132?src=jobsearchDesk&sid=16901891066784844&xp=3&px=1,,,
Senior Backend Developer - Artificial Intelligence/Machine Learning,HyrEzy Talent Solutions,Applied Successfully,Not Disclosed,,No URL,,,
Senior Backend Developer - Artificial Intelligence/Machine Learning,HyrEzy Talent Solutions,Submission Failed ,Not Disclosed,,https://www.naukri.com/job-listings-senior-backend-developer-artificial-intelligence-machine-learning-hyrezy-talent-solutions-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-delhi-ncr-bangalore-bengaluru-3-to-8-years-280423903330?src=jobsearchDesk&sid=16901891066784844&xp=4&px=1,,,
Senior Backend Developer - Artificial Intelligence/Machine Learning,Hyrezy Talent Solutions,Applied Successfully,Not Disclosed,,No URL,,,
job_title,company_name,Apply manually on company's portal,  Not Disclosed by Recruiter ,,https://ahaclouds.com/application-forms/,,,
Consultant - MLOPS (CPG),Tredence,Applied Successfully,Not Disclosed,,No URL,,,
