Job Title,Company Name,Status,CTC,Recruiters Details,URL,question_text,input type,user input text
Clinical Sas Programmer,Quickcellar Info Solutions,Applied Successfully,6.5-10 Lacs P.A.,No Recruiters Details Found,No URL,,,
Data Scientist,Cybertel Infotech,Applied Successfully,6.5-10 Lacs P.A.,No Recruiters Details Found,No URL,,,
